id,hhid,wt88,coll,hgc23,yearsr,fatherdec,offer
6906,6903,293229,0,11,80,Father not deceased,1
6907,6903,287580,0,12,82,Father not deceased,0
6908,6908,293229,0,13,79,Father not deceased,1
6909,6909,287580,1,12,81,Father not deceased,1
6910,6910,264534,0,12,81,Father not deceased,1
6914,6912,313159,1,16,82,Father not deceased,0
6922,6922,153272,0,12,81,Father not deceased,1
6923,6923,92299,0,12,80,Father not deceased,1
6925,6925,92299,0,12,79,Father not deceased,1
6933,6933,228570,1,17,82,Father not deceased,0
6936,6935,277353,0,12,80,Father not deceased,1
6938,6938,96667,0,12,82,Father not deceased,0
6942,6939,73505,0,12,80,Father not deceased,1
6945,6943,74556,0,12,81,Father not deceased,1
6946,6946,194341,1,13,80,Father not deceased,1
6947,6946,245561,0,12,83,Father not deceased,0
6949,6949,177543,0,12,79,Father not deceased,1
6950,6949,146294,0,12,80,Father not deceased,1
6951,6951,278833,1,16,81,Father not deceased,1
6952,6952,623281,1,12,82,Father not deceased,0
6955,6954,215298,0,12,80,Father not deceased,1
6957,6956,61256,0,12,79,Father not deceased,1
6958,6958,75841,1,13,80,Father not deceased,1
6959,6958,94372,1,14,80,Father not deceased,1
6968,6967,137738,1,14,80,Father not deceased,1
6988,6988,172768,1,14,79,Father not deceased,1
6992,6992,133194,1,14,80,Father not deceased,1
6996,6996,159993,1,16,81,Father not deceased,1
6997,6997,145415,0,11,80,Father not deceased,1
6998,6998,159993,1,15,81,Father not deceased,1
6999,6998,171132,1,14,83,Father not deceased,0
7002,7002,138519,0,12,79,Father not deceased,1
7004,7003,205367,0,12,82,Father not deceased,0
7005,7005,199015,0,12,79,Father not deceased,1
7007,7007,94584,1,16,82,Father not deceased,0
7009,7008,92737,1,12,79,Father not deceased,1
7010,7008,71165,0,12,82,Father not deceased,0
7014,7014,100513,1,15,82,Father not deceased,0
7028,7026,94708,0,12,81,Father not deceased,1
7030,7030,98979,0,12,81,Father not deceased,1
7031,7030,108849,0,12,82,Father not deceased,0
7036,7035,76081,0,12,79,Father not deceased,1
7040,7040,76344,0,12,79,Father not deceased,1
7048,7048,215406,1,13,82,Father not deceased,0
7050,7049,120398,0,12,81,Father not deceased,1
7055,7055,71029,0,12,81,Father not deceased,1
7056,7055,82640,1,12,82,Father not deceased,0
7061,7060,68397,1,16,80,Father not deceased,1
7065,7064,143421,0,12,80,Father not deceased,1
7068,7068,98567,0,12,79,Father not deceased,1
7069,7069,100799,1,14,79,Father not deceased,1
7070,7069,100799,0,13,80,Father not deceased,1
7073,7073,107679,0,12,82,Father not deceased,0
7076,7074,94700,1,14,79,Father not deceased,1
7078,7078,101136,0,12,81,Father not deceased,1
7079,7078,129856,0,12,82,Father not deceased,0
7081,7078,103137,1,13,81,Father deceased,1
7087,7084,100799,1,12,79,Father not deceased,1
7093,7093,196969,1,12,79,Father not deceased,1
7100,7099,160253,1,15,79,Father not deceased,1
7102,7101,142846,1,16,79,Father not deceased,1
7104,7103,211782,1,14,82,Father not deceased,0
7107,7107,142846,1,15,79,Father not deceased,1
7114,7114,168643,1,13,80,Father not deceased,1
7115,7114,141594,1,13,81,Father not deceased,1
7118,7117,141594,1,12,81,Father not deceased,1
7119,7119,213090,1,16,82,Father not deceased,0
7123,7122,133194,1,13,80,Father not deceased,1
7128,7125,136768,1,12,79,Father not deceased,1
7129,7125,165962,0,12,81,Father not deceased,1
7131,7131,195129,1,13,79,Father not deceased,1
7133,7133,155399,0,12,79,Father not deceased,1
7137,7136,136768,1,14,79,Father not deceased,1
7143,7143,177222,1,16,79,Father not deceased,1
7145,7144,271313,0,12,82,Father not deceased,0
7146,7146,137952,1,12,80,Father not deceased,1
7147,7147,144738,1,15,80,Father not deceased,1
7153,7151,164235,1,13,80,Father not deceased,1
7154,7151,322058,1,12,81,Father not deceased,1
7156,7156,171167,0,12,82,Father not deceased,0
7164,7163,332246,0,12,80,Father not deceased,1
7165,7165,409788,1,15,82,Father not deceased,0
7166,7166,215583,1,16,82,Father not deceased,0
7174,7174,99377,0,12,82,Father not deceased,0
7176,7176,308514,0,12,80,Father not deceased,1
7181,7181,188602,0,12,79,Father not deceased,1
7182,7181,269153,0,12,79,Father not deceased,1
7184,7183,168078,0,12,81,Father not deceased,1
7185,7185,280630,1,14,80,Father not deceased,1
7186,7185,212996,0,12,83,Father not deceased,0
7187,7187,188251,0,12,80,Father not deceased,1
7190,7189,173467,1,15,79,Father not deceased,1
7191,7189,170126,0,12,81,Father not deceased,1
7194,7194,332614,1,12,81,Father not deceased,1
7195,7194,233099,0,11,82,Father not deceased,0
7198,7197,256440,1,13,79,Father not deceased,1
7201,7200,233090,1,17,80,Father not deceased,1
7205,7202,112087,0,12,81,Father not deceased,1
7206,7202,95214,1,12,80,Father not deceased,1
7215,7215,223385,1,13,81,Father not deceased,1
7220,7218,102507,0,12,80,Father not deceased,1
7222,7221,112312,0,12,80,Father not deceased,1
7223,7221,101021,0,13,81,Father not deceased,1
7224,7221,100653,0,12,82,Father not deceased,0
7226,7225,112261,0,11,80,Father not deceased,1
7227,7225,100653,0,11,81,Father not deceased,1
7231,7230,152639,1,13,79,Father not deceased,1
7232,7232,150709,0,11,80,Father not deceased,1
7236,7236,114287,1,12,82,Father not deceased,0
7237,7237,114287,0,12,82,Father not deceased,0
7240,7240,129435,1,14,79,Father not deceased,1
7241,7240,106923,1,13,80,Father not deceased,1
7243,7243,121122,1,14,80,Father not deceased,1
7246,7245,112982,0,12,79,Father not deceased,1
7248,7248,206203,1,14,79,Father not deceased,1
7250,7250,206203,0,12,80,Father not deceased,1
7251,7250,205451,0,12,81,Father not deceased,1
7255,7255,138858,1,15,81,Father not deceased,1
7258,7257,130620,0,12,83,Father deceased,0
7259,7257,159866,0,10,83,Father not deceased,0
7261,7260,130445,0,13,81,Father not deceased,1
7262,7260,173019,0,12,82,Father not deceased,0
7263,7263,159866,0,11,82,Father not deceased,0
7264,7264,131817,1,12,80,Father not deceased,1
7265,7264,125343,1,13,81,Father not deceased,1
7266,7266,127339,1,12,81,Father not deceased,1
7268,7267,125343,1,14,81,Father not deceased,1
7274,7273,240556,1,15,82,Father not deceased,0
7275,7275,186791,0,12,80,Father deceased,1
7282,7278,207314,0,12,81,Father not deceased,1
7283,7278,207314,0,12,81,Father not deceased,1
7284,7284,207314,1,15,82,Father not deceased,0
7285,7285,207314,1,14,81,Father not deceased,1
7286,7285,207314,1,15,81,Father not deceased,1
7294,7293,83525,0,12,79,Father not deceased,1
7296,7296,143650,1,17,79,Father not deceased,1
7300,7300,131651,1,12,80,Father not deceased,1
7301,7300,200793,1,12,82,Father not deceased,0
7317,7317,233090,0,12,80,Father not deceased,1
7318,7317,308051,0,12,82,Father not deceased,0
7320,7319,228609,0,12,81,Father not deceased,1
7321,7321,172768,0,12,79,Father not deceased,1
7322,7321,190186,0,12,82,Father not deceased,0
7323,7323,189925,0,11,80,Father not deceased,1
7324,7323,232449,0,11,82,Father not deceased,0
7326,7325,186274,0,11,81,Father not deceased,1
7328,7328,118252,1,15,82,Father not deceased,0
7329,7329,118315,0,12,82,Father not deceased,0
7337,7335,96096,1,14,79,Father not deceased,1
7348,7348,65968,0,12,80,Father deceased,1
7358,7358,50339,0,12,79,Father not deceased,1
7359,7358,53122,0,12,80,Father not deceased,1
7360,7360,115058,1,16,81,Father not deceased,1
7364,7364,51566,0,12,79,Father not deceased,1
7365,7364,56578,0,12,80,Father not deceased,1
7366,7364,56578,0,12,81,Father not deceased,1
7369,7368,193541,1,16,80,Father not deceased,1
7370,7368,190507,1,17,81,Father not deceased,1
7371,7371,172899,1,16,81,Father not deceased,1
7372,7371,256709,1,14,82,Father not deceased,0
7374,7374,103838,0,12,82,Father not deceased,0
7379,7377,194249,0,12,79,Father not deceased,1
7380,7377,193541,0,12,80,Father not deceased,1
7381,7381,256709,1,12,83,Father not deceased,0
7384,7384,194249,1,13,80,Father not deceased,1
7386,7386,202282,1,15,80,Father not deceased,1
7388,7387,162818,1,13,80,Father not deceased,1
7394,7393,180707,1,13,81,Father not deceased,1
7395,7395,162818,1,16,80,Father not deceased,1
7396,7395,199273,1,15,82,Father not deceased,0
7399,7399,268302,1,16,81,Father not deceased,1
7400,7400,225713,0,12,79,Father not deceased,1
7401,7400,199111,0,12,81,Father not deceased,1
7404,7403,171457,0,12,82,Father not deceased,0
7408,7408,324317,0,12,81,Father not deceased,1
7412,7412,209940,1,12,81,Father not deceased,1
7416,7416,172752,0,12,81,Father not deceased,1
7417,7417,168794,0,12,80,Father not deceased,1
7419,7419,156938,1,13,80,Father not deceased,1
7421,7421,98520,0,12,80,Father not deceased,1
7422,7421,105305,1,12,81,Father not deceased,1
7423,7423,105305,1,16,82,Father not deceased,0
7424,7424,113295,1,14,79,Father not deceased,1
7427,7426,113295,1,16,79,Father not deceased,1
7428,7426,147214,0,12,82,Father not deceased,0
7432,7432,178525,0,12,79,Father not deceased,1
7437,7436,204470,1,16,79,Father not deceased,1
7438,7436,168482,0,12,80,Father not deceased,1
7439,7436,187918,0,12,81,Father not deceased,1
7440,7436,224010,1,16,82,Father not deceased,0
7443,7443,164171,0,14,79,Father not deceased,1
7444,7444,259152,0,12,80,Father not deceased,1
7445,7444,153910,0,12,80,Father not deceased,1
7446,7444,164254,0,12,82,Father not deceased,0
7449,7449,157326,1,13,81,Father not deceased,1
7450,7450,106244,1,12,80,Father not deceased,1
7451,7451,96735,1,13,79,Father not deceased,1
7463,7463,201919,0,12,81,Father not deceased,1
7465,7465,198044,0,12,80,Father deceased,1
7466,7465,198708,0,12,82,Father deceased,0
7469,7469,255136,0,12,82,Father not deceased,0
7470,7470,155245,0,12,79,Father not deceased,1
7471,7471,250228,0,12,79,Father not deceased,1
7472,7471,211470,1,12,80,Father not deceased,1
7473,7471,189929,0,12,82,Father not deceased,0
7475,7474,185193,1,16,80,Father not deceased,1
7476,7474,246229,0,13,83,Father not deceased,0
7478,7477,202071,1,16,79,Father not deceased,1
7479,7479,202071,0,12,79,Father not deceased,1
7480,7479,215652,0,12,80,Father not deceased,1
7481,7481,194303,0,12,80,Father not deceased,1
7482,7482,254103,0,12,81,Father not deceased,1
7483,7482,250120,0,12,81,Father not deceased,1
7484,7482,337038,1,16,82,Father not deceased,0
7485,7485,215652,1,12,81,Father deceased,1
7486,7485,283538,0,12,79,Father not deceased,1
7490,7488,215652,1,15,81,Father not deceased,1
7491,7491,337038,1,16,82,Father not deceased,0
7492,7492,194303,0,12,80,Father not deceased,1
7494,7493,194303,0,12,81,Father not deceased,1
7495,7493,250120,0,12,82,Father not deceased,0
7497,7496,215652,0,12,81,Father not deceased,1
7500,7498,194303,0,12,80,Father not deceased,1
7503,7502,136794,0,12,80,Father not deceased,1
7504,7502,151824,0,12,82,Father not deceased,0
7505,7505,194851,0,12,80,Father not deceased,1
7506,7505,140464,0,12,79,Father not deceased,1
7507,7505,186882,0,12,79,Father not deceased,1
7513,7513,136794,1,15,80,Father not deceased,1
7515,7514,130380,1,14,80,Father not deceased,1
7516,7516,174824,1,15,79,Father not deceased,1
7521,7521,174824,0,12,79,Father not deceased,1
7522,7521,174187,0,12,81,Father not deceased,1
7523,7521,171457,0,13,82,Father not deceased,0
7526,7526,174187,1,13,80,Father not deceased,1
7527,7527,163016,1,16,82,Father not deceased,0
7529,7529,101007,0,12,80,Father not deceased,1
7531,7531,124224,1,13,82,Father not deceased,0
7535,7535,96317,0,12,79,Father not deceased,1
7542,7541,72844,1,15,80,Father not deceased,1
7544,7544,147867,1,18,81,Father not deceased,1
7550,7548,206034,0,12,83,Father deceased,0
7551,7551,206034,0,12,82,Father not deceased,0
7552,7552,209669,1,16,79,Father not deceased,1
7554,7554,77860,1,15,79,Father not deceased,1
7555,7554,67704,0,12,81,Father not deceased,1
7560,7560,157301,1,13,81,Father not deceased,1
7561,7561,180872,1,17,81,Father not deceased,1
7566,7566,192975,0,12,80,Father not deceased,1
7569,7568,188703,1,15,79,Father not deceased,1
7570,7570,75209,1,14,81,Father not deceased,1
7571,7570,119980,1,13,83,Father not deceased,0
7573,7573,74378,1,14,81,Father not deceased,1
7576,7575,119980,1,15,82,Father not deceased,0
7577,7577,147829,1,15,80,Father not deceased,1
7578,7578,163016,1,16,80,Father not deceased,1
7580,7580,138519,0,12,79,Father not deceased,1
7581,7580,147829,1,13,81,Father not deceased,1
7582,7582,180638,0,12,81,Father not deceased,1
7587,7587,98886,0,12,79,Father not deceased,1
7590,7589,87140,0,12,81,Father not deceased,1
7592,7592,139012,1,13,83,Father not deceased,0
7596,7596,467396,1,12,81,Father not deceased,1
7597,7597,236329,1,16,80,Father not deceased,1
7598,7598,254607,1,15,79,Father not deceased,1
7599,7599,347149,0,12,79,Father not deceased,1
7600,7599,247954,0,12,80,Father not deceased,1
7608,7608,333399,0,12,81,Father not deceased,1
7610,7610,133696,1,14,81,Father not deceased,1
7614,7613,205367,1,12,82,Father not deceased,0
7615,7615,157645,1,13,81,Father not deceased,1
7617,7617,141594,0,12,81,Father not deceased,1
7618,7617,136768,0,12,80,Father not deceased,1
7620,7617,149458,1,14,79,Father not deceased,1
7623,7623,144051,0,12,82,Father not deceased,0
7624,7623,149810,0,12,81,Father not deceased,1
7625,7625,149810,1,14,80,Father not deceased,1
7626,7625,159878,1,14,81,Father not deceased,1
7627,7625,230649,0,12,82,Father not deceased,0
7629,7628,161376,0,12,79,Father not deceased,1
7630,7628,163016,1,15,82,Father not deceased,0
7634,7633,75919,1,12,82,Father not deceased,0
7635,7633,68038,0,12,81,Father not deceased,1
7641,7640,174824,0,12,79,Father not deceased,1
7642,7640,144294,1,16,80,Father not deceased,1
7643,7640,231038,0,12,83,Father not deceased,0
7650,7649,90289,1,15,79,Father not deceased,1
7651,7649,101811,1,15,81,Father not deceased,1
7652,7649,112271,1,14,82,Father not deceased,0
7653,7653,91732,1,15,80,Father deceased,1
7654,7654,90289,1,15,80,Father not deceased,1
7656,7656,181265,0,12,79,Father not deceased,1
7661,7661,215467,0,12,82,Father not deceased,0
7662,7662,158155,0,12,80,Father not deceased,1
7663,7662,152075,1,14,81,Father not deceased,1
7664,7664,215467,0,13,82,Father not deceased,0
7668,7668,215467,1,14,83,Father not deceased,0
7671,7670,186125,1,13,82,Father not deceased,0
7672,7672,152075,0,12,82,Father not deceased,0
7674,7674,159901,1,15,82,Father not deceased,0
7675,7675,215467,0,12,82,Father not deceased,0
7676,7676,159901,1,15,81,Father not deceased,1
7677,7676,159901,1,14,81,Father not deceased,1
7678,7676,186125,1,14,82,Father not deceased,0
7679,7679,168784,0,12,82,Father not deceased,0
7682,7680,166546,0,12,79,Father not deceased,1
7688,7688,210336,1,13,81,Father not deceased,1
7690,7688,298014,1,16,82,Father not deceased,0
7691,7691,148836,1,16,79,Father not deceased,1
7692,7691,154087,1,16,81,Father not deceased,1
7693,7693,158740,1,14,79,Father not deceased,1
7694,7694,160872,1,13,81,Father not deceased,1
7695,7694,177400,1,13,82,Father not deceased,0
7696,7694,205367,0,12,82,Father not deceased,0
7697,7697,154833,0,12,80,Father not deceased,1
7698,7697,152406,1,16,81,Father not deceased,1
7701,7699,85618,0,12,80,Father not deceased,1
7703,7703,95535,1,15,79,Father not deceased,1
7704,7704,130904,0,12,82,Father not deceased,0
7706,7705,106956,1,12,80,Father not deceased,1
7709,7709,102086,1,15,79,Father not deceased,1
7710,7709,119390,0,12,79,Father not deceased,1
7711,7709,121348,0,12,82,Father not deceased,0
7713,7712,119390,0,12,80,Father not deceased,1
7715,7712,121348,0,12,82,Father not deceased,0
7717,7716,244734,1,13,79,Father not deceased,1
7718,7716,244734,0,12,79,Father not deceased,1
7719,7716,328437,1,17,80,Father not deceased,1
7720,7716,347120,1,16,82,Father not deceased,0
7739,7738,63604,0,12,80,Father not deceased,1
7740,7738,74848,1,16,82,Father not deceased,0
7786,7785,136282,0,12,80,Father not deceased,1
7787,7787,164168,0,12,79,Father not deceased,1
7790,7790,223141,0,12,81,Father not deceased,1
7797,7796,197435,0,12,80,Father not deceased,1
7799,7798,268761,0,12,79,Father not deceased,1
7800,7800,333690,1,16,82,Father not deceased,0
7806,7806,193657,1,12,80,Father not deceased,1
7808,7808,212510,0,13,82,Father not deceased,0
7811,7810,160218,0,12,80,Father not deceased,1
7812,7812,212510,0,12,82,Father not deceased,0
7822,7822,246511,0,13,82,Father not deceased,0
7829,7829,284159,0,12,79,Father not deceased,1
7830,7829,214907,0,12,81,Father not deceased,1
7831,7829,384493,0,12,83,Father not deceased,0
7833,7833,162594,1,14,80,Father not deceased,1
7836,7836,167539,0,12,81,Father not deceased,1
7838,7837,134058,1,13,80,Father deceased,1
7842,7842,116740,0,11,82,Father not deceased,0
7846,7846,203251,1,12,83,Father not deceased,0
7851,7850,178010,0,12,83,Father not deceased,0
7854,7854,96848,1,15,80,Father not deceased,1
7855,7855,101157,0,12,80,Father not deceased,1
7856,7856,103963,0,12,81,Father not deceased,1
7857,7856,120245,1,14,82,Father not deceased,0
7860,7858,120245,0,12,83,Father not deceased,0
7861,7858,120245,0,12,83,Father not deceased,0
7872,7872,148623,0,12,81,Father not deceased,1
7880,7880,132718,1,14,81,Father not deceased,1
7883,7883,164032,0,12,79,Father not deceased,1
7889,7888,88359,0,12,79,Father not deceased,1
7890,7888,69431,0,12,80,Father not deceased,1
7891,7891,283196,0,12,80,Father not deceased,1
7896,7895,92864,0,13,82,Father not deceased,0
7900,7899,97265,0,12,81,Father not deceased,1
7910,7908,187106,1,13,80,Father not deceased,1
7925,7925,161409,1,13,81,Father not deceased,1
7929,7929,86060,0,12,80,Father not deceased,1
7936,7936,112620,1,13,81,Father not deceased,1
7939,7939,84402,0,12,82,Father not deceased,0
7944,7943,120492,0,12,80,Father not deceased,1
7950,7949,77632,0,12,81,Father not deceased,1
7951,7951,71223,0,12,81,Father not deceased,1
7954,7954,86125,1,12,79,Father deceased,1
7956,7956,79297,0,12,80,Father not deceased,1
7958,7958,128489,0,13,82,Father not deceased,0
7959,7958,71817,0,12,81,Father not deceased,1
7964,7964,136395,1,13,82,Father not deceased,0
7965,7965,165452,1,12,80,Father not deceased,1
7966,7965,143871,1,12,82,Father not deceased,0
7969,7969,183603,1,13,80,Father not deceased,1
7972,7970,64657,0,11,82,Father not deceased,0
7973,7973,71131,1,14,81,Father not deceased,1
