State,id,unemployment,median_income,uninsured,year,County,MedicaidStatus,AdoptedYear,SID
Ohio,0500000US39169,4.9,46827,16.1,2011,Wayne County,Adopted,2014,571
Ohio,0500000US39173,5.7,49792,7.7,2011,Wood County,Adopted,2014,572
Ohio,0500000US39003,4.8,41729,12.4,2012,Allen County,Adopted,2014,535
Ohio,0500000US39007,5.8,36015,14.3,2012,Ashtabula County,Adopted,2014,536
Ohio,0500000US39013,5.2,44245,10.6,2012,Belmont County,Adopted,2014,537
Ohio,0500000US39017,5.2,55687,11,2012,Butler County,Adopted,2014,538
Ohio,0500000US39023,7.9,39178,12.3,2012,Clark County,Adopted,2014,539
Ohio,0500000US39025,5,53087,11.3,2012,Clermont County,Adopted,2014,540
Ohio,0500000US39029,5.4,44210,11.3,2012,Columbiana County,Adopted,2014,541
Ohio,0500000US39035,7.1,41880,11.5,2012,Cuyahoga County,Adopted,2014,542
Ohio,0500000US39041,2.2,85470,4.2,2012,Delaware County,Adopted,2014,543
Ohio,0500000US39043,5.5,44694,9.6,2012,Erie County,Adopted,2014,544
Ohio,0500000US39045,5.3,60615,8.6,2012,Fairfield County,Adopted,2014,545
Ohio,0500000US39049,5.3,50074,13.6,2012,Franklin County,Adopted,2014,546
Ohio,0500000US39055,4.3,67264,13,2012,Geauga County,Adopted,2014,547
Ohio,0500000US39057,5.3,52544,7.5,2012,Greene County,Adopted,2014,548
Ohio,0500000US39061,6.2,46837,10.8,2012,Hamilton County,Adopted,2014,549
Ohio,0500000US39063,5.6,47947,10.8,2012,Hancock County,Adopted,2014,550
Ohio,0500000US39081,4.6,40566,12.4,2012,Jefferson County,Adopted,2014,551
Ohio,0500000US39085,4.7,54973,8.6,2012,Lake County,Adopted,2014,552
Ohio,0500000US39089,5.4,52331,11.4,2012,Licking County,Adopted,2014,553
Ohio,0500000US39093,6.5,49131,9.6,2012,Lorain County,Adopted,2014,554
Ohio,0500000US39095,8.7,40529,12,2012,Lucas County,Adopted,2014,555
Ohio,0500000US39099,5.7,39642,11,2012,Mahoning County,Adopted,2014,556
Ohio,0500000US39101,3.4,43004,11,2012,Marion County,Adopted,2014,557
Ohio,0500000US39103,3.4,65078,7.4,2012,Medina County,Adopted,2014,558
Ohio,0500000US39109,6.5,53101,10.9,2012,Miami County,Adopted,2014,559
Ohio,0500000US39113,6.6,42524,12.7,2012,Montgomery County,Adopted,2014,560
Ohio,0500000US39119,5.2,39266,13.8,2012,Muskingum County,Adopted,2014,561
Ohio,0500000US39133,6.3,52364,11.1,2012,Portage County,Adopted,2014,562
Ohio,0500000US39139,5.7,41680,11.4,2012,Richland County,Adopted,2014,563
Ohio,0500000US39141,7,42951,11.4,2012,Ross County,Adopted,2014,564
Ohio,0500000US39145,5.2,36874,16.6,2012,Scioto County,Adopted,2014,565
Ohio,0500000US39151,6.2,45617,11.5,2012,Stark County,Adopted,2014,566
Ohio,0500000US39153,6.2,48798,11.1,2012,Summit County,Adopted,2014,567
Ohio,0500000US39155,5.3,41049,15.1,2012,Trumbull County,Adopted,2014,568
Ohio,0500000US39157,5.3,43702,12.7,2012,Tuscarawas County,Adopted,2014,569
Ohio,0500000US39165,3.8,72898,7.4,2012,Warren County,Adopted,2014,570
Ohio,0500000US39169,3.1,47946,13.7,2012,Wayne County,Adopted,2014,571
Ohio,0500000US39173,5.6,49575,7.7,2012,Wood County,Adopted,2014,572
Ohio,0500000US39003,9.7,43030,11,2013,Allen County,Adopted,2014,535
Ohio,0500000US39007,8.3,40839,13.5,2013,Ashtabula County,Adopted,2014,536
Ohio,0500000US39013,6.7,38224,12.4,2013,Belmont County,Adopted,2014,537
Ohio,0500000US39017,7.1,55958,9.9,2013,Butler County,Adopted,2014,538
Ohio,0500000US39023,8.6,43742,10.8,2013,Clark County,Adopted,2014,539
Ohio,0500000US39025,4.2,61702,7.7,2013,Clermont County,Adopted,2014,540
Ohio,0500000US39029,7.9,42100,14.8,2013,Columbiana County,Adopted,2014,541
Ohio,0500000US39035,10.6,43501,10.7,2013,Cuyahoga County,Adopted,2014,542
Ohio,0500000US39041,3.1,84159,5.9,2013,Delaware County,Adopted,2014,543
Ohio,0500000US39043,8.1,46073,11.9,2013,Erie County,Adopted,2014,544
Ohio,0500000US39045,6.1,56286,8.5,2013,Fairfield County,Adopted,2014,545
Ohio,0500000US39049,6.6,51460,13.1,2013,Franklin County,Adopted,2014,546
Ohio,0500000US39055,4.5,66428,15.1,2013,Geauga County,Adopted,2014,547
Ohio,0500000US39057,8.1,59872,9.3,2013,Greene County,Adopted,2014,548
Ohio,0500000US39061,8.5,46967,11.5,2013,Hamilton County,Adopted,2014,549
Ohio,0500000US39063,5.7,46382,9.5,2013,Hancock County,Adopted,2014,550
Ohio,0500000US39081,6.6,37012,10.6,2013,Jefferson County,Adopted,2014,551
Ohio,0500000US39085,6.1,54906,9,2013,Lake County,Adopted,2014,552
Ohio,0500000US39089,7.7,54875,9.7,2013,Licking County,Adopted,2014,553
Ohio,0500000US39093,8.3,52687,9.3,2013,Lorain County,Adopted,2014,554
Ohio,0500000US39095,11.2,40245,12.3,2013,Lucas County,Adopted,2014,555
Ohio,0500000US39099,9.9,40843,9.8,2013,Mahoning County,Adopted,2014,556
Ohio,0500000US39101,9.5,41849,12.4,2013,Marion County,Adopted,2014,557
Ohio,0500000US39103,4.2,66477,7.6,2013,Medina County,Adopted,2014,558
Ohio,0500000US39109,7.3,51581,9.4,2013,Miami County,Adopted,2014,559
Ohio,0500000US39113,10.2,42776,11.5,2013,Montgomery County,Adopted,2014,560
Ohio,0500000US39119,9,39212,11.2,2013,Muskingum County,Adopted,2014,561
Ohio,0500000US39133,9.6,52337,8.6,2013,Portage County,Adopted,2014,562
Ohio,0500000US39139,9.8,39455,14.4,2013,Richland County,Adopted,2014,563
Ohio,0500000US39141,11.1,40493,12.6,2013,Ross County,Adopted,2014,564
Ohio,0500000US39145,7.1,37351,14.9,2013,Scioto County,Adopted,2014,565
Ohio,0500000US39151,8.6,44979,10,2013,Stark County,Adopted,2014,566
Ohio,0500000US39153,9.4,49232,10.2,2013,Summit County,Adopted,2014,567
Ohio,0500000US39155,8.4,41798,13,2013,Trumbull County,Adopted,2014,568
Ohio,0500000US39157,7.7,44130,12.2,2013,Tuscarawas County,Adopted,2014,569
Ohio,0500000US39165,8.1,73432,6.6,2013,Warren County,Adopted,2014,570
Ohio,0500000US39169,3.6,49849,14.4,2013,Wayne County,Adopted,2014,571
Ohio,0500000US39173,8.3,51680,8.2,2013,Wood County,Adopted,2014,572
Ohio,0500000US39003,9.5,42701,9.4,2014,Allen County,Adopted,2014,535
Ohio,0500000US39007,6.2,39079,9.8,2014,Ashtabula County,Adopted,2014,536
Ohio,0500000US39013,9,42079,8.5,2014,Belmont County,Adopted,2014,537
Ohio,0500000US39017,6.4,58730,7.9,2014,Butler County,Adopted,2014,538
Ohio,0500000US39023,8.9,41729,9.3,2014,Clark County,Adopted,2014,539
Ohio,0500000US39025,5.5,62554,8.1,2014,Clermont County,Adopted,2014,540
Ohio,0500000US39029,8.8,42640,9.1,2014,Columbiana County,Adopted,2014,541
Ohio,0500000US39035,10,44016,8,2014,Cuyahoga County,Adopted,2014,542
Ohio,0500000US39041,2.7,96949,3.9,2014,Delaware County,Adopted,2014,543
Ohio,0500000US39043,6.3,48734,7.3,2014,Erie County,Adopted,2014,544
Ohio,0500000US39045,4.6,59933,5.3,2014,Fairfield County,Adopted,2014,545
Ohio,0500000US39049,6,53180,9.9,2014,Franklin County,Adopted,2014,546
Ohio,0500000US39055,4.3,72001,10.5,2014,Geauga County,Adopted,2014,547
Ohio,0500000US39057,6.4,58396,8.1,2014,Greene County,Adopted,2014,548
Ohio,0500000US39061,8.4,48770,8.7,2014,Hamilton County,Adopted,2014,549
Ohio,0500000US39063,5.3,50898,7.5,2014,Hancock County,Adopted,2014,550
Ohio,0500000US39081,13.3,40293,7.4,2014,Jefferson County,Adopted,2014,551
Ohio,0500000US39085,5.3,58721,7.5,2014,Lake County,Adopted,2014,552
Ohio,0500000US39089,4.8,57654,6.4,2014,Licking County,Adopted,2014,553
Ohio,0500000US39093,7.8,52082,6.2,2014,Lorain County,Adopted,2014,554
Ohio,0500000US39095,8.1,42132,7.5,2014,Lucas County,Adopted,2014,555
Ohio,0500000US39099,8.1,41134,7.9,2014,Mahoning County,Adopted,2014,556
Ohio,0500000US39101,8.8,39233,9.2,2014,Marion County,Adopted,2014,557
Ohio,0500000US39103,4.7,67969,5.3,2014,Medina County,Adopted,2014,558
Ohio,0500000US39109,3.8,51087,6.2,2014,Miami County,Adopted,2014,559
Ohio,0500000US39113,9.1,42644,9.1,2014,Montgomery County,Adopted,2014,560
Ohio,0500000US39119,8.2,41230,9.8,2014,Muskingum County,Adopted,2014,561
Ohio,0500000US39133,8.5,51275,8.4,2014,Portage County,Adopted,2014,562
Ohio,0500000US39139,8.4,41548,11.2,2014,Richland County,Adopted,2014,563
Ohio,0500000US39141,12.8,40764,9,2014,Ross County,Adopted,2014,564
Ohio,0500000US39145,8.3,38233,9,2014,Scioto County,Adopted,2014,565
Ohio,0500000US39151,6.5,47713,5.9,2014,Stark County,Adopted,2014,566
Ohio,0500000US39153,6.7,50365,7.4,2014,Summit County,Adopted,2014,567
Ohio,0500000US39155,5.9,43039,10.1,2014,Trumbull County,Adopted,2014,568
Ohio,0500000US39157,4.7,46253,13.4,2014,Tuscarawas County,Adopted,2014,569
Ohio,0500000US39165,5,71731,5.7,2014,Warren County,Adopted,2014,570
Ohio,0500000US39169,4.6,49988,16.3,2014,Wayne County,Adopted,2014,571
Ohio,0500000US39173,6.1,54402,5.4,2014,Wood County,Adopted,2014,572
Ohio,0500000US39003,5.3,50332,5.6,2015,Allen County,Adopted,2014,535
Ohio,0500000US39007,7.9,44511,10.7,2015,Ashtabula County,Adopted,2014,536
Ohio,0500000US39009,8.8,36511,5,2015,Athens County,Adopted,2014,573
Ohio,0500000US39013,6.3,46113,4.5,2015,Belmont County,Adopted,2014,537
Ohio,0500000US39017,5.2,58785,6,2015,Butler County,Adopted,2014,538
Ohio,0500000US39023,7.5,47963,5.5,2015,Clark County,Adopted,2014,539
Ohio,0500000US39025,4,62054,5.7,2015,Clermont County,Adopted,2014,540
Ohio,0500000US39029,8.5,41887,7.6,2015,Columbiana County,Adopted,2014,541
Ohio,0500000US39035,9.3,45297,6.1,2015,Cuyahoga County,Adopted,2014,542
Ohio,0500000US39041,2.5,96410,3.2,2015,Delaware County,Adopted,2014,543
Ohio,0500000US39043,6,47544,3.6,2015,Erie County,Adopted,2014,544
Ohio,0500000US39045,5.7,61291,4.8,2015,Fairfield County,Adopted,2014,545
Ohio,0500000US39049,5.9,53882,8.4,2015,Franklin County,Adopted,2014,546
Ohio,0500000US39055,2.9,75895,12.9,2015,Geauga County,Adopted,2014,547
Ohio,0500000US39057,7.4,59803,4.3,2015,Greene County,Adopted,2014,548
Ohio,0500000US39061,6.8,50990,6.1,2015,Hamilton County,Adopted,2014,549
Ohio,0500000US39063,4.2,54709,5,2015,Hancock County,Adopted,2014,550
Ohio,0500000US39081,6.7,44194,6.4,2015,Jefferson County,Adopted,2014,551
Ohio,0500000US39085,3.6,60810,5,2015,Lake County,Adopted,2014,552
Ohio,0500000US39089,7.5,59883,7.1,2015,Licking County,Adopted,2014,553
Ohio,0500000US39093,7.3,52373,4.8,2015,Lorain County,Adopted,2014,554
Ohio,0500000US39095,8.2,42594,6.2,2015,Lucas County,Adopted,2014,555
Ohio,0500000US39099,8.4,41910,5.8,2015,Mahoning County,Adopted,2014,556
Ohio,0500000US39101,9.6,40607,5.3,2015,Marion County,Adopted,2014,557
Ohio,0500000US39103,3.4,69989,5.9,2015,Medina County,Adopted,2014,558
Ohio,0500000US39109,6.4,49156,6.4,2015,Miami County,Adopted,2014,559
Ohio,0500000US39113,7.2,46561,6.9,2015,Montgomery County,Adopted,2014,560
Ohio,0500000US39119,6,42815,4.9,2015,Muskingum County,Adopted,2014,561
Ohio,0500000US39133,6.4,52835,4.6,2015,Portage County,Adopted,2014,562
Ohio,0500000US39139,6,45155,7.5,2015,Richland County,Adopted,2014,563
Ohio,0500000US39141,4.5,44907,7.3,2015,Ross County,Adopted,2014,564
Ohio,0500000US39145,9.7,35833,5.3,2015,Scioto County,Adopted,2014,565
Ohio,0500000US39151,6.3,48819,6.3,2015,Stark County,Adopted,2014,566
Ohio,0500000US39153,6,51309,5.9,2015,Summit County,Adopted,2014,567
Ohio,0500000US39155,5.4,42368,7.8,2015,Trumbull County,Adopted,2014,568
Ohio,0500000US39157,3.9,47331,7.9,2015,Tuscarawas County,Adopted,2014,569
Ohio,0500000US39165,3.8,81017,2.9,2015,Warren County,Adopted,2014,570
Ohio,0500000US39169,4.1,52760,13.1,2015,Wayne County,Adopted,2014,571
Ohio,0500000US39173,5,57027,3.7,2015,Wood County,Adopted,2014,572
Ohio,0500000US39003,6.7,47592,6.7,2016,Allen County,Adopted,2014,535
Ohio,0500000US39007,6.6,42965,9.2,2016,Ashtabula County,Adopted,2014,536
Ohio,0500000US39009,5.6,36193,7.4,2016,Athens County,Adopted,2014,573
Ohio,0500000US39013,6.3,48220,6.9,2016,Belmont County,Adopted,2014,537
Ohio,0500000US39017,5.2,63273,4.8,2016,Butler County,Adopted,2014,538
Ohio,0500000US39023,6.9,46811,5.9,2016,Clark County,Adopted,2014,539
Ohio,0500000US39025,3.8,60661,4.7,2016,Clermont County,Adopted,2014,540
Ohio,0500000US39029,8.4,47864,5.2,2016,Columbiana County,Adopted,2014,541
Ohio,0500000US39035,7.6,46601,4.9,2016,Cuyahoga County,Adopted,2014,542
Ohio,0500000US39041,2.3,101693,3.8,2016,Delaware County,Adopted,2014,543
Ohio,0500000US39043,7.5,48949,5.1,2016,Erie County,Adopted,2014,544
Ohio,0500000US39045,3.9,65316,5.2,2016,Fairfield County,Adopted,2014,545
Ohio,0500000US39049,5.5,56055,7.1,2016,Franklin County,Adopted,2014,546
Ohio,0500000US39055,3.3,76384,10.3,2016,Geauga County,Adopted,2014,547
Ohio,0500000US39057,3.9,62018,3.1,2016,Greene County,Adopted,2014,548
Ohio,0500000US39061,6.5,53229,5.1,2016,Hamilton County,Adopted,2014,549
Ohio,0500000US39063,3.7,52810,4.2,2016,Hancock County,Adopted,2014,550
Ohio,0500000US39081,4.9,44257,4.2,2016,Jefferson County,Adopted,2014,551
Ohio,0500000US39085,3.9,61870,3.8,2016,Lake County,Adopted,2014,552
Ohio,0500000US39089,4.3,58685,5,2016,Licking County,Adopted,2014,553
Ohio,0500000US39093,7.2,54504,5.3,2016,Lorain County,Adopted,2014,554
Ohio,0500000US39095,7.1,44534,4.9,2016,Lucas County,Adopted,2014,555
Ohio,0500000US39099,8.4,42295,3.9,2016,Mahoning County,Adopted,2014,556
Ohio,0500000US39101,6.1,42826,4.3,2016,Marion County,Adopted,2014,557
Ohio,0500000US39103,3.2,72618,3.6,2016,Medina County,Adopted,2014,558
Ohio,0500000US39109,4.3,60170,6.4,2016,Miami County,Adopted,2014,559
Ohio,0500000US39113,7,46936,6.1,2016,Montgomery County,Adopted,2014,560
Ohio,0500000US39119,6.8,43422,4,2016,Muskingum County,Adopted,2014,561
Ohio,0500000US39133,6.2,49695,6.1,2016,Portage County,Adopted,2014,562
Ohio,0500000US39139,7.3,44073,5.8,2016,Richland County,Adopted,2014,563
Ohio,0500000US39141,6.7,46422,5.2,2016,Ross County,Adopted,2014,564
Ohio,0500000US39145,6.8,39210,3.2,2016,Scioto County,Adopted,2014,565
Ohio,0500000US39151,6.3,50994,4.2,2016,Stark County,Adopted,2014,566
Ohio,0500000US39153,5,52036,5.8,2016,Summit County,Adopted,2014,567
Ohio,0500000US39155,5.4,45552,4.9,2016,Trumbull County,Adopted,2014,568
Ohio,0500000US39157,4.5,50440,10,2016,Tuscarawas County,Adopted,2014,569
Ohio,0500000US39165,3.2,80207,3.4,2016,Warren County,Adopted,2014,570
Ohio,0500000US39169,3.9,53434,10.5,2016,Wayne County,Adopted,2014,571
Ohio,0500000US39173,3.9,60166,3.6,2016,Wood County,Adopted,2014,572
Ohio,0500000US39003,5.5,51542,7.2,2017,Allen County,Adopted,2014,535
Ohio,0500000US39007,7.5,44173,7.2,2017,Ashtabula County,Adopted,2014,536
Ohio,0500000US39009,6,44247,7.7,2017,Athens County,Adopted,2014,573
Ohio,0500000US39013,3.9,54253,4.7,2017,Belmont County,Adopted,2014,537
Ohio,0500000US39017,4.3,64023,5.5,2017,Butler County,Adopted,2014,538
Ohio,0500000US39023,6.9,46665,6.1,2017,Clark County,Adopted,2014,539
Ohio,0500000US39025,4.2,65632,3.8,2017,Clermont County,Adopted,2014,540
Ohio,0500000US39029,5.8,41818,6.4,2017,Columbiana County,Adopted,2014,541
Ohio,0500000US39035,7.3,46784,5.1,2017,Cuyahoga County,Adopted,2014,542
Ohio,0500000US39041,2.8,106933,4.5,2017,Delaware County,Adopted,2014,543
Ohio,0500000US39043,3.1,54958,4.3,2017,Erie County,Adopted,2014,544
Ohio,0500000US39045,4.2,67310,5.4,2017,Fairfield County,Adopted,2014,545
Ohio,0500000US39049,4.5,59227,7.2,2017,Franklin County,Adopted,2014,546
Ohio,0500000US39055,2.2,82741,9.1,2017,Geauga County,Adopted,2014,547
Ohio,0500000US39057,4.7,67923,3.9,2017,Greene County,Adopted,2014,548
Ohio,0500000US39061,4.6,55048,5.4,2017,Hamilton County,Adopted,2014,549
Ohio,0500000US39063,4.4,51360,4.9,2017,Hancock County,Adopted,2014,550
Ohio,0500000US39081,7.1,43675,7.6,2017,Jefferson County,Adopted,2014,551
Ohio,0500000US39085,4.6,59618,4.5,2017,Lake County,Adopted,2014,552
Ohio,0500000US39089,3.7,62883,6.8,2017,Licking County,Adopted,2014,553
Ohio,0500000US39093,4.7,54932,4.5,2017,Lorain County,Adopted,2014,554
Ohio,0500000US39095,7.9,47308,6.2,2017,Lucas County,Adopted,2014,555
Ohio,0500000US39099,7.5,43389,4.7,2017,Mahoning County,Adopted,2014,556
Ohio,0500000US39101,6.1,44766,5.8,2017,Marion County,Adopted,2014,557
Ohio,0500000US39103,2.9,71360,4.2,2017,Medina County,Adopted,2014,558
Ohio,0500000US39109,4.7,60910,3.8,2017,Miami County,Adopted,2014,559
Ohio,0500000US39113,6.6,47755,6.4,2017,Montgomery County,Adopted,2014,560
Ohio,0500000US39119,4.5,43113,5.6,2017,Muskingum County,Adopted,2014,561
Ohio,0500000US39133,5.2,59402,5.5,2017,Portage County,Adopted,2014,562
Ohio,0500000US39139,5.1,46032,10.2,2017,Richland County,Adopted,2014,563
Ohio,0500000US39141,6.5,50713,5.4,2017,Ross County,Adopted,2014,564
Ohio,0500000US39145,5,43367,4.5,2017,Scioto County,Adopted,2014,565
Ohio,0500000US39151,6,50984,6.7,2017,Stark County,Adopted,2014,566
Ohio,0500000US39153,5.2,55419,4.9,2017,Summit County,Adopted,2014,567
Ohio,0500000US39155,5,46201,7.2,2017,Trumbull County,Adopted,2014,568
Ohio,0500000US39157,4.5,51386,5,2017,Tuscarawas County,Adopted,2014,569
Ohio,0500000US39165,3.5,84130,4.3,2017,Warren County,Adopted,2014,570
Ohio,0500000US39169,5.1,55899,15.2,2017,Wayne County,Adopted,2014,571
Ohio,0500000US39173,4,60382,4.4,2017,Wood County,Adopted,2014,572
Ohio,0500000US39003,4.8,49063,5.8,2018,Allen County,Adopted,2014,535
Ohio,0500000US39007,8.5,46349,10.7,2018,Ashtabula County,Adopted,2014,536
Ohio,0500000US39009,7.9,36944,5.1,2018,Athens County,Adopted,2014,573
Ohio,0500000US39013,4.4,50250,5.7,2018,Belmont County,Adopted,2014,537
Ohio,0500000US39017,4.4,60589,5,2018,Butler County,Adopted,2014,538
Ohio,0500000US39023,7.4,49875,7,2018,Clark County,Adopted,2014,539
Ohio,0500000US39025,3.3,64526,5.8,2018,Clermont County,Adopted,2014,540
Ohio,0500000US39029,4.7,43745,7.2,2018,Columbiana County,Adopted,2014,541
Ohio,0500000US39035,6.9,49910,5.7,2018,Cuyahoga County,Adopted,2014,542
Ohio,0500000US39041,3.5,99881,4.7,2018,Delaware County,Adopted,2014,543
Ohio,0500000US39043,3.6,49751,4.3,2018,Erie County,Adopted,2014,544
Ohio,0500000US39045,3.1,67144,4.6,2018,Fairfield County,Adopted,2014,545
Ohio,0500000US39049,4.6,60373,8,2018,Franklin County,Adopted,2014,546
Ohio,0500000US39055,2.2,82784,7.4,2018,Geauga County,Adopted,2014,547
Ohio,0500000US39057,5.6,67680,4.4,2018,Greene County,Adopted,2014,548
Ohio,0500000US39061,3.9,57189,5.2,2018,Hamilton County,Adopted,2014,549
Ohio,0500000US39063,4,60788,3.4,2018,Hancock County,Adopted,2014,550
Ohio,0500000US39081,6.6,40308,5.3,2018,Jefferson County,Adopted,2014,551
Ohio,0500000US39085,3.9,65835,5.4,2018,Lake County,Adopted,2014,552
Ohio,0500000US39089,3.7,67784,5.5,2018,Licking County,Adopted,2014,553
Ohio,0500000US39093,3.8,58613,5.8,2018,Lorain County,Adopted,2014,554
Ohio,0500000US39095,6.6,47360,8,2018,Lucas County,Adopted,2014,555
Ohio,0500000US39099,9.1,47962,5.1,2018,Mahoning County,Adopted,2014,556
Ohio,0500000US39101,4.2,43008,6.6,2018,Marion County,Adopted,2014,557
Ohio,0500000US39103,2.4,75786,2.7,2018,Medina County,Adopted,2014,558
Ohio,0500000US39109,4.4,58486,5.8,2018,Miami County,Adopted,2014,559
Ohio,0500000US39113,5.9,50838,7,2018,Montgomery County,Adopted,2014,560
Ohio,0500000US39119,5.7,49602,5.5,2018,Muskingum County,Adopted,2014,561
Ohio,0500000US39133,5,64550,5.4,2018,Portage County,Adopted,2014,562
Ohio,0500000US39139,4.4,49564,8.4,2018,Richland County,Adopted,2014,563
Ohio,0500000US39141,7.8,46769,8.3,2018,Ross County,Adopted,2014,564
Ohio,0500000US39145,8.7,37257,7.7,2018,Scioto County,Adopted,2014,565
Ohio,0500000US39151,5.2,52068,7,2018,Stark County,Adopted,2014,566
Ohio,0500000US39153,5.7,58876,5.5,2018,Summit County,Adopted,2014,567
Ohio,0500000US39155,4.6,46196,6.7,2018,Trumbull County,Adopted,2014,568
Ohio,0500000US39157,4.6,49658,7.8,2018,Tuscarawas County,Adopted,2014,569
Ohio,0500000US39165,2.8,86473,5.3,2018,Warren County,Adopted,2014,570
