id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,nohw8,disrupt8,riskdrop8
4641766,66.879997,59.5,yes,yes,yes,56.900002,61.52,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,hs grad,coll grad,coll grad,never,no,no,0
4641798,66.529999,60.880001,yes,yes,yes,59.330002,62.23,yes,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,postsec ed,coll grad,never,no,no,0
4648501,45.259998,44.5,yes,yes,yes,53.470001,50.57,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,coll <4,postsec ed,postsec ed,never,no,no,0
4648503,65.839996,62.459999,yes,yes,yes,54.200001,56.77,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
4648505,54.259998,56.200001,yes,yes,yes,50.630001,50.75,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4648512,59.400002,54.580002,yes,yes,yes,51.810001,55.009998,yes,white,yes,no,no,no,no,married,$20000-$24999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
4648517,56.470001,58.549999,yes,yes,yes,47.209999,49.919998,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,dont know,coll grad,coll grad,never,no,no,0
4648537,55.25,61.950001,yes,yes,yes,63.790001,64.93,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll <4,coll grad,coll grad,never,no,no,0
4648538,56.959999,67.139999,yes,yes,yes,64.559998,53.02,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,masters,postsec ed,postsec ed,never,no,no,0
4648568,46.259998,54.950001,yes,yes,yes,50.529999,45.66,yes,black,no,yes,no,no,no,married,50000-$74999,doctorate,masters,postsec ed,postsec ed,never,no,no,0
4648578,57.82,67.400002,yes,yes,yes,54.540001,52.669998,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
4648581,60.200001,63.360001,yes,yes,yes,43.759998,51.220001,yes,hispanic,no,no,yes,no,no,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
4648587,66.330002,62.32,yes,yes,yes,66.849998,60.52,yes,white,yes,no,no,no,no,married,$15000-$19999,coll grad,hs grad,postsec ed,postsec ed,never,no,no,0
4648589,40.34,40.189999,yes,yes,yes,63.810001,42.610001,yes,hispanic,no,no,yes,no,no,married,$25000-$34999,junior coll,junior coll,coll grad,coll grad,never,no,no,1
4648591,48.02,56.470001,yes,yes,yes,58.970001,53.700001,no,white,yes,no,no,no,no,divorced,$15000-$19999,coll grad,coll grad,coll grad,coll grad,never,no,no,2
4650310,37.34,52.290001,yes,yes,yes,49.23,51.689999,no,white,yes,no,no,no,no,divorced,$20000-$24999,coll grad,hs grad,coll grad,coll grad,once or twice,no,yes,2
4650314,62.490002,60.509998,yes,yes,yes,67.099998,57.439999,yes,white,yes,no,no,no,no,married,$20000-$24999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
4650315,51.040001,50.009998,yes,yes,yes,56.599998,61.240002,no,hispanic,no,no,yes,no,no,divorced,$15000-$19999,coll <4,coll grad,coll <4,coll <4,once or twice,no,yes,1
4650316,64.529999,59.860001,yes,yes,yes,63.900002,62.43,no,white,yes,no,no,no,no,divorced,$10000-$14999,hs grad,hs grad,coll grad,coll grad,once or twice,no,yes,2
4650330,57.139999,62.330002,yes,yes,yes,57.98,54.43,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4650341,58.720001,56.279999,yes,yes,yes,57.84,55.560001,yes,white,yes,no,no,no,no,married,50000-$74999,dont know,dont know,coll grad,coll grad,never,no,no,0
4650353,38.049999,48.419998,yes,no,yes,45.75,46.220001,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,junior coll,junior coll,never,no,no,0
4650355,56.330002,54.849998,yes,yes,yes,44.369999,46.119999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4650361,54.830002,43.68,yes,no,yes,43.220001,52.049999,no,white,yes,no,no,no,no,widowed,$10000-$14999,not finish hs,hs grad,postsec ed,junior coll,more than twice,no,yes,2
4650362,60.509998,52.669998,yes,yes,yes,69.150002,58.610001,yes,white,yes,no,no,no,no,divorced,$10000-$14999,hs grad,hs grad,coll grad,coll grad,never,no,no,2
4650377,57.080002,56.27,yes,yes,yes,53.880001,53.68,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
4650380,58.040001,55.950001,yes,yes,yes,54.759998,58.490002,yes,white,yes,no,no,no,no,married,$10000-$14999,not finish hs,hs grad,coll grad,coll grad,once or twice,no,yes,1
4650389,63.599998,58.759998,yes,yes,yes,57.119999,65.230003,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,once or twice,no,yes,0
4650396,54.43,55.139999,yes,yes,yes,49.029999,53.509998,yes,white,yes,no,no,no,no,married,35000-$49999,not finish hs,hs grad,coll <4,coll <4,never,no,no,0
4654000,65.669998,64.510002,yes,yes,yes,64.529999,67.629997,no,api,no,no,no,yes,no,married,50000-$74999,doctorate,masters,postsec ed,postsec ed,never,no,no,0
4654005,58.459999,49.450001,yes,no,yes,49.169998,48.459999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,masters,coll grad,coll grad,never,no,no,0
4654012,61.009998,67.489998,yes,yes,yes,62.060001,63.459999,yes,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
4654016,62.240002,66.309998,yes,yes,yes,70.550003,67.739998,no,white,yes,no,no,no,no,married,35000-$49999,doctorate,coll grad,coll grad,coll grad,never,no,no,0
4654018,63.209999,57.23,yes,yes,yes,56.860001,55.400002,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,masters,coll grad,postsec ed,never,no,no,0
4654019,64.550003,65.75,yes,yes,yes,59.700001,62.75,yes,white,yes,no,no,no,no,married,35000-$49999,masters,masters,postsec ed,postsec ed,never,no,no,0
4654020,67.43,66.32,yes,yes,yes,64.400002,57.5,yes,ai,no,no,no,no,yes,married,50000-$74999,coll <4,masters,coll grad,coll grad,never,no,no,0
4654025,63.240002,55.98,yes,yes,yes,63.790001,60.490002,no,white,yes,no,no,no,no,married,50000-$74999,masters,coll grad,coll grad,coll grad,never,no,no,0
4654027,56.43,55.360001,yes,yes,yes,63.32,55.740002,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,once or twice,no,yes,1
4654028,60.029999,61.330002,yes,yes,yes,63.34,54.57,yes,white,yes,no,no,no,no,married,50000-$74999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
4654030,63.970001,65.489998,yes,yes,yes,61.66,61.959999,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,coll grad,coll grad,coll grad,never,no,no,0
4654038,52.110001,44.5,yes,no,yes,45.400002,48.16,no,white,yes,no,no,no,no,married,$15000-$19999,hs grad,coll grad,postsec ed,postsec ed,never,no,no,0
4654050,64.900002,63.310001,yes,yes,yes,60.119999,73.459999,yes,white,yes,no,no,no,no,married,50000-$74999,masters,masters,postsec ed,postsec ed,never,no,no,0
4654052,30.6,38.939999,yes,yes,yes,34.689999,44.630001,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4654059,45.209999,37.830002,yes,no,yes,47.610001,48.049999,yes,white,yes,no,no,no,no,separated,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4654061,44.970001,52.360001,yes,yes,yes,59.259998,58.310001,yes,white,yes,no,no,no,no,divorced,$20000-$24999,dont know,coll <4,coll grad,postsec ed,never,no,no,1
4654072,41.59,44.57,no,yes,yes,43.02,51.610001,yes,white,yes,no,no,no,no,married,35000-$49999,not finish hs,masters,coll grad,coll grad,never,no,no,0
4654087,48.040001,68.220001,yes,yes,yes,50.23,68.889999,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,once or twice,no,yes,0
4654088,64.449997,52.27,yes,yes,yes,58.169998,52.689999,yes,white,yes,no,no,no,no,married,50000-$74999,junior coll,junior coll,postsec ed,postsec ed,never,no,no,0
4654089,60.240002,49.959999,yes,yes,yes,37.869999,50.080002,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,once or twice,no,yes,0
4665506,59.060001,65.18,yes,yes,yes,53.02,53.130001,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4665511,42.939999,44.959999,yes,no,yes,37.700001,41.52,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,hs grad,coll <4,coll <4,more than twice,no,yes,0
4665525,51.34,47.650002,yes,no,yes,45.700001,46.59,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,postsec ed,postsec ed,more than twice,yes,yes,1
4665528,63.639999,63.889999,yes,no,yes,64.889999,58.970001,no,white,yes,no,no,no,no,divorced,$25000-$34999,coll <4,hs grad,coll grad,coll grad,never,no,no,2
4665536,63.529999,67.769997,yes,yes,yes,60.27,73.480003,yes,white,yes,no,no,no,no,married,35000-$49999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
4665553,54.57,61.619999,yes,yes,yes,58.619999,52.639999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
4665580,45.48,43.400002,no,no,yes,41.240002,40.959999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4665589,57.990002,43.18,yes,no,yes,50.349998,40.439999,yes,white,yes,no,no,no,no,married,35000-$49999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
4671510,50.360001,56.029999,yes,no,yes,52.18,50.360001,no,ai,no,no,no,no,yes,married,35000-$49999,not finish hs,hs grad,postsec ed,postsec ed,never,no,no,0
4671546,63.189999,55.880001,yes,yes,yes,53.400002,49.330002,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,once or twice,no,yes,0
4671547,40.400002,54.889999,yes,yes,yes,60.700001,46.509998,no,ai,no,no,no,no,yes,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,once or twice,no,yes,0
4671570,63.790001,67.519997,yes,yes,yes,64.400002,67.230003,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
4671599,50.669998,44.439999,yes,yes,yes,45.299999,51.599998,no,white,yes,no,no,no,no,married,50000-$74999,masters,masters,coll grad,coll grad,never,no,no,0
4674802,43.52,37.150002,yes,yes,yes,49.939999,38.139999,no,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,hs grad,postsec ed,postsec ed,never,no,no,1
4674816,48.02,46.82,yes,no,yes,55.93,51.689999,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,hs grad,hs grad,hs grad,never,no,no,1
4674825,55.18,54.799999,yes,yes,yes,65.690002,57.830002,yes,white,yes,no,no,no,no,married,35000-$49999,masters,doctorate,coll grad,postsec ed,never,no,no,1
4674831,32.07,48.34,yes,no,yes,45.18,49.869999,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4674849,41.889999,39.5,yes,no,yes,41.360001,40.540001,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,junior coll,coll <4,coll <4,never,no,no,0
4674860,57.299999,50.759998,yes,no,yes,65.290001,54.279999,yes,white,yes,no,no,no,no,married,$15000-$19999,coll grad,coll <4,coll grad,junior coll,never,no,no,0
4674879,31.52,34.669998,yes,yes,yes,38.02,41.91,no,white,yes,no,no,no,no,married,35000-$49999,coll <4,not finish hs,coll <4,coll <4,never,no,no,0
4674882,44.48,49.720001,yes,yes,yes,53.779999,50.27,yes,white,yes,no,no,no,no,married,$20000-$24999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
4674884,53.84,54.470001,yes,yes,yes,52.93,54.310001,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,junior coll,postsec ed,postsec ed,never,no,no,0
4674885,31.299999,51.209999,yes,no,yes,49.310001,44.91,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,yes,no,0
4674889,54.029999,48.790001,yes,yes,yes,56.130001,53.040001,yes,white,yes,no,no,no,no,married,$15000-$19999,dont know,not finish hs,coll grad,coll grad,never,no,no,0
4674899,50.09,47.639999,yes,yes,yes,54.91,51.490002,yes,white,yes,no,no,no,no,divorced,$25000-$34999,not finish hs,masters,postsec ed,postsec ed,never,no,no,1
4680304,56.200001,57.400002,yes,yes,yes,69.150002,55.560001,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,coll grad,coll <4,coll grad,more than twice,no,yes,0
4680307,47.830002,51.099998,yes,yes,yes,45.060001,48.939999,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4680314,59.540001,61.619999,yes,yes,yes,60.009998,59.59,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,no,no,1
4680316,64.050003,59.849998,yes,yes,yes,59.93,57.560001,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,not finish hs,coll grad,coll grad,never,no,no,0
4680322,60.889999,43.009998,yes,yes,yes,49.119999,44.27,yes,white,yes,no,no,no,no,married,$20000-$24999,dont know,not finish hs,coll grad,coll grad,never,no,no,1
4680334,47.790001,41.740002,yes,yes,yes,46.860001,40.060001,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,hs grad,junior coll,junior coll,never,no,no,1
4680364,57.630001,60.540001,yes,yes,yes,55.59,50.59,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
4680368,47.349998,41.98,no,yes,yes,50.139999,46.43,yes,white,yes,no,no,no,no,married,$5000-$7499,hs grad,hs grad,coll <4,coll <4,never,no,no,1
4680384,58.189999,51.650002,yes,yes,yes,66.5,49.119999,no,white,yes,no,no,no,no,married,$10000-$14999,not finish hs,not finish hs,postsec ed,postsec ed,once or twice,no,yes,1
4685722,52.119999,55.689999,yes,yes,yes,48.720001,61.119999,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,dont know,coll <4,coll <4,once or twice,no,yes,1
4685740,49.049999,47.290001,yes,no,yes,52.130001,50.5,yes,hispanic,no,no,yes,no,no,married,$10000-$14999,dont know,coll <4,postsec ed,postsec ed,never,no,no,1
4685751,42.419998,60.950001,yes,no,yes,44.380001,58.799999,no,white,yes,no,no,no,no,married,none,hs grad,hs grad,postsec ed,coll grad,never,no,no,2
4685754,59.939999,58.959999,yes,yes,yes,55.959999,58.380001,no,hispanic,no,no,yes,no,no,married,35000-$49999,dont know,dont know,postsec ed,postsec ed,never,no,no,1
4685784,42.720001,47.490002,yes,yes,yes,43.75,48.110001,no,hispanic,no,no,yes,no,no,married,$10000-$14999,hs grad,hs grad,coll grad,coll grad,never,no,no,2
4686901,57.139999,69.5,yes,yes,yes,59.799999,57.18,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,junior coll,coll grad,never,no,no,0
4686902,47.25,38.740002,yes,yes,yes,51.400002,39.630001,yes,white,yes,no,no,no,no,married,50000-$74999,coll <4,hs grad,coll grad,coll grad,never,no,no,0
4686909,34.939999,37.830002,yes,no,yes,43.549999,39.470001,no,hispanic,no,no,yes,no,no,married,35000-$49999,dont know,dont know,coll <4,coll <4,never,no,no,1
4686915,53.66,42.98,yes,yes,yes,54.91,40.48,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,hs grad,coll grad,coll grad,never,no,no,0
4686935,56.98,49.700001,yes,yes,yes,60.299999,54.240002,yes,white,yes,no,no,no,no,married,$20000-$24999,junior coll,junior coll,coll grad,coll grad,never,no,no,1
4686939,57.360001,48.41,yes,no,yes,55.279999,52.860001,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,once or twice,no,yes,0
4686941,50.169998,53.23,yes,yes,yes,44.790001,47.77,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,coll grad,coll grad,postsec ed,never,no,no,0
4686959,59.099998,45.490002,yes,yes,yes,57.25,43.419998,yes,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
4686969,55.919998,45.790001,yes,yes,yes,60.57,39.57,yes,white,yes,no,no,no,no,married,50000-$74999,dont know,dont know,coll grad,coll grad,once or twice,no,yes,0
4686977,61.52,45.380001,yes,no,yes,46.790001,40.59,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,junior coll,junior coll,more than twice,yes,yes,0
4686983,44.650002,46.759998,yes,no,yes,50.73,49.23,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,hs grad,postsec ed,postsec ed,once or twice,no,yes,0
4686985,46.529999,45.799999,no,no,yes,53.330002,48.360001,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,once or twice,yes,yes,0
4689107,64.459999,64.260002,yes,yes,yes,60.029999,61.470001,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,doctorate,postsec ed,postsec ed,never,no,no,0
4689131,53.610001,49.950001,yes,yes,yes,51.52,53.509998,yes,black,no,yes,no,no,no,married,35000-$49999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,1
4689158,49.779999,46.09,yes,yes,yes,45.91,54.029999,yes,black,no,yes,no,no,no,divorced,35000-$49999,dont know,masters,postsec ed,postsec ed,never,no,no,1
4689164,50.889999,54.119999,yes,yes,yes,47.310001,47.439999,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4691124,56.66,47.43,yes,yes,yes,52.810001,47.790001,yes,black,no,yes,no,no,no,never married,$15000-$19999,hs grad,junior coll,junior coll,coll <4,never,no,no,1
4692201,56.34,39.990002,yes,yes,yes,62.779999,42.799999,yes,ai,no,no,no,no,yes,divorced,$25000-$34999,junior coll,masters,coll grad,coll grad,never,no,no,1
4692207,60.169998,52.799999,yes,yes,yes,67.099998,55.639999,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,junior coll,postsec ed,postsec ed,never,no,no,0
4692208,63.84,53.52,yes,yes,yes,69.150002,58.98,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4692209,53.040001,60.200001,yes,yes,yes,70.550003,54.34,yes,white,yes,no,no,no,no,married,35000-$49999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
4692212,59.119999,46.040001,no,yes,yes,49.639999,41.23,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,dont know,coll grad,coll grad,never,no,no,1
4692213,58.66,62.240002,yes,yes,yes,69.150002,60.57,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
4692234,57.34,63.48,yes,yes,yes,47.639999,62.630001,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,dont know,postsec ed,coll grad,never,no,no,0
4692238,57.689999,60.040001,yes,yes,yes,67.529999,49.580002,no,white,yes,no,no,no,no,married,50000-$74999,dont know,dont know,coll grad,coll grad,never,no,no,0
4692241,59.330002,69.120003,yes,yes,yes,67.290001,65.760002,no,white,yes,no,no,no,no,married,$25000-$34999,masters,dont know,postsec ed,postsec ed,never,no,no,0
4692242,65.949997,68.550003,yes,yes,yes,67.629997,62.279999,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
4692244,57.299999,55.689999,yes,yes,yes,58.23,60.41,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,junior coll,coll grad,coll grad,never,no,no,0
4692250,63.610001,56.810001,yes,yes,yes,69.150002,48.700001,yes,white,yes,no,no,no,no,married,50000-$74999,coll grad,junior coll,postsec ed,postsec ed,never,no,no,0
4692251,45.48,39.669998,yes,no,yes,40.369999,39.259998,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,coll grad,junior coll,junior coll,never,no,no,0
4692260,54.259998,60.099998,yes,yes,yes,58.360001,57.439999,no,white,yes,no,no,no,no,separated,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
4692273,63.73,61.52,yes,yes,yes,63.720001,58.220001,yes,white,yes,no,no,no,no,divorced,$15000-$19999,coll grad,masters,postsec ed,postsec ed,never,no,no,2
4692274,61.740002,60.880001,yes,yes,yes,70.550003,60.48,yes,white,yes,no,no,no,no,divorced,$25000-$34999,coll grad,coll grad,postsec ed,postsec ed,never,no,no,1
4692278,56.369999,49.09,yes,yes,yes,66.5,51.689999,yes,white,yes,no,no,no,no,married,50000-$74999,masters,coll <4,coll grad,coll grad,never,no,no,0
4692281,59.650002,57.57,yes,yes,yes,66.5,58.540001,no,white,yes,no,no,no,no,married,$25000-$34999,masters,coll grad,coll grad,coll grad,never,no,no,0
4692287,63.720001,62.720001,yes,yes,yes,63.240002,55.07,no,white,yes,no,no,no,no,married,50000-$74999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
4692288,52,48.459999,yes,yes,yes,44.48,53.349998,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,junior coll,postsec ed,postsec ed,never,no,no,0
